33440, 3344384, 10.984848
33604, 3360768, 13.328283
33768, 3377152, 11.853535
33932, 3393536, 10.025253
34096, 3409920, 12.489899
34260, 3426304, 10.803030
34424, 3442688, 8.984848
34588, 3459072, 10.681818
34752, 3475456, 11.297980
34916, 3491840, 12.631313
35080, 3508224, 10.772727
35244, 3524608, 13.691919
35408, 3540992, 14.590909
35572, 3557376, 10.873737
35736, 3573760, 14.176768
35900, 3590144, 11.075758
36064, 3606528, 13.429293
36228, 3622912, 11.489899
36392, 3639296, 11.813131
36556, 3655680, 11.489899
36720, 3672064, 13.570707
36884, 3688448, 11.792929
37048, 3704832, 13.267677
37212, 3721216, 13.914141
37376, 3737600, 10.792929
37536, 3753984, 15.156566
37700, 3770368, 11.570707
37864, 3786752, 14.449495
38028, 3803136, 19.429293
38192, 3819520, 17.136364
38356, 3835904, 17.964646
38520, 3852288, 21.752525
38684, 3868672, 14.520202
38848, 3885056, 14.782828
39012, 3901440, 14.015152
39176, 3917824, 12.166667
39340, 3934208, 16.106061
39504, 3950592, 15.237374
39668, 3966976, 13.166667
39832, 3983360, 11.974747
39996, 3999744, 13.116162
40160, 4016128, 12.075758
40324, 4032512, 13.914141
40488, 4048896, 16.661616
40652, 4065280, 14.853535
40816, 4081664, 20.651515
40980, 4098048, 27.641414
41144, 4114432, 29.540404
41308, 4130816, 20.631313
41472, 4147200, 16.338384
41632, 4163584, 20.227273
41796, 4179968, 14.752525
41960, 4196352, 18.287879
42124, 4212736, 19.924242
42288, 4229120, 15.954545
42452, 4245504, 18.015152
42616, 4261888, 17.146465
42780, 4278272, 19.085859
42944, 4294656, 15.631313
43108, 4311040, 13.994949
43272, 4327424, 15.489899
43436, 4343808, 19.601010
43600, 4360192, 12.994949
43764, 4376576, 19.358586
43928, 4392960, 14.752525
44092, 4409344, 16.500000
44256, 4425728, 15.479798
44420, 4442112, 18.914141
44584, 4458496, 18.964646
44748, 4474880, 19.247475
44912, 4491264, 16.378788
45076, 4507648, 21.530303
45240, 4524032, 18.681818
45404, 4540416, 23.005051
45568, 4556800, 21.560606
45728, 4573184, 19.015152
45892, 4589568, 18.348485
46056, 4605952, 18.005051
46220, 4622336, 17.580808
46384, 4638720, 18.136364
46548, 4655104, 17.863636
46712, 4671488, 17.217172
46876, 4687872, 17.560606
47040, 4704256, 18.439394
47204, 4720640, 26.651515
47368, 4737024, 18.388889
47532, 4753408, 21.712121
47696, 4769792, 22.126263
47860, 4786176, 19.702020
48024, 4802560, 21.207071
48188, 4818944, 23.449495
48352, 4835328, 18.904040
48516, 4851712, 22.348485
48680, 4868096, 20.651515
48844, 4884480, 21.287879
49008, 4900864, 24.075758
49172, 4917248, 20.792929
49336, 4933632, 22.469697
49500, 4950016, 22.106061
49664, 4966400, 17.358586
49824, 4982784, 27.055556
49988, 4999168, 22.166667
50152, 5015552, 19.742424
50316, 5031936, 24.540404
50480, 5048320, 27.580808
50644, 5064704, 27.722222
50808, 5081088, 19.358586
50972, 5097472, 21.984848
51136, 5113856, 19.510101
51300, 5130240, 20.227273
51464, 5146624, 17.914141
51628, 5163008, 21.227273
51792, 5179392, 20.954545
51956, 5195776, 22.267677
52120, 5212160, 26.297980
52284, 5228544, 20.803030
52448, 5244928, 23.873737
52612, 5261312, 22.974747
52776, 5277696, 28.136364
52940, 5294080, 39.883838
53104, 5310464, 20.611111
53268, 5326848, 26.156566
53432, 5343232, 23.146465
53596, 5359616, 24.176768
53760, 5376000, 26.398990
53920, 5392384, 25.813131
54084, 5408768, 22.934343
54248, 5425152, 27.196970
54412, 5441536, 23.762626
54576, 5457920, 31.388889
54740, 5474304, 19.338384
54904, 5490688, 24.479798
55068, 5507072, 24.358586
55232, 5523456, 30.580808
55396, 5539840, 28.176768
55560, 5556224, 25.792929
55724, 5572608, 24.530303
55888, 5588992, 26.661616
56052, 5605376, 22.530303
56216, 5621760, 31.611111
56380, 5638144, 30.560606
56544, 5654528, 25.136364
56708, 5670912, 32.853535
56872, 5687296, 36.934343
57036, 5703680, 27.318182
57200, 5720064, 33.287879
57364, 5736448, 25.378788
57528, 5752832, 47.136364
57692, 5769216, 31.792929
57856, 5785600, 40.550505
58016, 5801984, 41.560606
58180, 5818368, 32.146465
58344, 5834752, 32.045455
58508, 5851136, 35.611111
58672, 5867520, 26.156566
58836, 5883904, 40.944444
59000, 5900288, 35.469697
59164, 5916672, 28.601010
59328, 5933056, 31.388889
59492, 5949440, 29.560606
59656, 5965824, 37.722222
59820, 5982208, 25.419192
59984, 5998592, 27.762626
60148, 6014976, 35.469697
60312, 6031360, 31.106061
60476, 6047744, 30.075758
60640, 6064128, 25.489899
60804, 6080512, 36.681818
60968, 6096896, 33.419192
61132, 6113280, 26.762626
61296, 6129664, 31.166667
61460, 6146048, 46.015152
61624, 6162432, 46.429293
61788, 6178816, 31.984848
61952, 6195200, 33.712121
62112, 6211584, 40.085859
62276, 6227968, 35.207071
62440, 6244352, 37.641414
62604, 6260736, 25.479798
62768, 6277120, 40.015152
62932, 6293504, 30.883838
63096, 6309888, 49.237374
63260, 6326272, 28.297980
63424, 6342656, 41.116162
63588, 6359040, 24.580808
63752, 6375424, 37.803030
63916, 6391808, 33.348485
64080, 6408192, 54.439394
64244, 6424576, 30.964646
64408, 6440960, 43.651515
64572, 6457344, 26.116162
64736, 6473728, 37.095960
64900, 6490112, 33.409091
65064, 6506496, 55.510101
65228, 6522880, 30.479798
65392, 6539264, 51.803030
65556, 6555648, 24.358586
65720, 6572032, 40.944444
65884, 6588416, 35.803030
66048, 6604800, 33.691919
66208, 6621184, 34.328283
66372, 6637568, 38.994949
66536, 6653952, 33.803030
66700, 6670336, 36.196970
66864, 6686720, 31.267677
67028, 6703104, 53.146465
67192, 6719488, 31.449495
67356, 6735872, 42.843434
67520, 6752256, 34.257576
67684, 6768640, 50.601010
67848, 6785024, 46.873737
68012, 6801408, 38.378788
68176, 6817792, 36.075758
68340, 6834176, 47.035354
68504, 6850560, 44.196970
68668, 6866944, 50.217172
68832, 6883328, 33.611111
68996, 6899712, 52.449495
69160, 6916096, 43.843434
69324, 6932480, 48.176768
69488, 6948864, 29.823232
69652, 6965248, 61.782828
69816, 6981632, 27.358586
69980, 6998016, 47.934343
70144, 7014400, 29.277778
70304, 7030784, 48.388889
70468, 7047168, 30.106061
70632, 7063552, 53.106061
70796, 7079936, 56.984848
70960, 7096320, 42.580808
71124, 7112704, 40.439394
71288, 7129088, 67.469697
71452, 7145472, 39.419192
71616, 7161856, 54.449495
71780, 7178240, 35.914141
71944, 7194624, 52.924242
72108, 7211008, 39.520202
72272, 7227392, 65.611111
72436, 7243776, 40.621212
72600, 7260160, 54.772727
72764, 7276544, 42.984848
72928, 7292928, 61.217172
73092, 7309312, 47.914141
73256, 7325696, 67.045455
73420, 7342080, 39.459596
73584, 7358464, 71.297980
73748, 7374848, 39.974747
73912, 7391232, 50.035354
